#Tensor product hilbert space dimension: 8; Number of simulations: 1;
#separable states were read from: /home/julio/Documents/my_projects/TFM/code/entanglement_2x2x2/input_data/100k/separable.txt; GHZ states were read from: /home/julio/Documents/my_projects/TFM/code/entanglement_2x2x2/input_data/100k/GHZ.txt;
#Architecture of the MLP: [128, 64, 32, 16, 1]; Number of epochs: 100; Fraction of DMs used for training: 0.8;
#Activation function in the hidden layers: relu; Activation function in the output layer: sigmoid; Loss function: binary_crossentropy;
#Batch size: 40; Test tolerance: 0.5;
#Sucess rate averaged over every simulation and over every sample in the test set: 85.0875%
#Sample standard deviation for averaged success rate: 0.1781058213359406%
#Same average success rate for supplementary tests: []%
#Sample STD for averaged success rate in supplementary tests: []%
#Epoch	Loss	Sample STD
1	0.691043	0.000000
2	0.665073	0.000000
3	0.627564	0.000000
4	0.578645	0.000000
5	0.545746	0.000000
6	0.525572	0.000000
7	0.510230	0.000000
8	0.496357	0.000000
9	0.484185	0.000000
10	0.473149	0.000000
11	0.462014	0.000000
12	0.451120	0.000000
13	0.443173	0.000000
14	0.434119	0.000000
15	0.426784	0.000000
16	0.419180	0.000000
17	0.411800	0.000000
18	0.406070	0.000000
19	0.400056	0.000000
20	0.394825	0.000000
21	0.388914	0.000000
22	0.384495	0.000000
23	0.380355	0.000000
24	0.375975	0.000000
25	0.371180	0.000000
26	0.369125	0.000000
27	0.364884	0.000000
28	0.362468	0.000000
29	0.359116	0.000000
30	0.355873	0.000000
31	0.352111	0.000000
32	0.349860	0.000000
33	0.346841	0.000000
34	0.345262	0.000000
35	0.341942	0.000000
36	0.339190	0.000000
37	0.336314	0.000000
38	0.333999	0.000000
39	0.331566	0.000000
40	0.330503	0.000000
41	0.328613	0.000000
42	0.327266	0.000000
43	0.325459	0.000000
44	0.322844	0.000000
45	0.321630	0.000000
46	0.320304	0.000000
47	0.318540	0.000000
48	0.317363	0.000000
49	0.315129	0.000000
50	0.313990	0.000000
51	0.312739	0.000000
52	0.311647	0.000000
53	0.309356	0.000000
54	0.307879	0.000000
55	0.308054	0.000000
56	0.306048	0.000000
57	0.306183	0.000000
58	0.304887	0.000000
59	0.302096	0.000000
60	0.301769	0.000000
61	0.300780	0.000000
62	0.300199	0.000000
63	0.298975	0.000000
64	0.298040	0.000000
65	0.296826	0.000000
66	0.295393	0.000000
67	0.295415	0.000000
68	0.293813	0.000000
69	0.292398	0.000000
70	0.292657	0.000000
71	0.292264	0.000000
72	0.290561	0.000000
73	0.289074	0.000000
74	0.288878	0.000000
75	0.288329	0.000000
76	0.287394	0.000000
77	0.287122	0.000000
78	0.286272	0.000000
79	0.285536	0.000000
80	0.283835	0.000000
81	0.283650	0.000000
82	0.283642	0.000000
83	0.283162	0.000000
84	0.282075	0.000000
85	0.282092	0.000000
86	0.280701	0.000000
87	0.281061	0.000000
88	0.280364	0.000000
89	0.280115	0.000000
90	0.278111	0.000000
91	0.277958	0.000000
92	0.276878	0.000000
93	0.276620	0.000000
94	0.276400	0.000000
95	0.276354	0.000000
96	0.274943	0.000000
97	0.275104	0.000000
98	0.273825	0.000000
99	0.273212	0.000000
100	0.273532	0.000000
